,UID,min,max,mean,std
11729,19933,-120.0,-25.284217834472656,-104.91742706298828,27.932512968970745
11730,19936,-120.0,-29.762174606323242,-89.6448745727539,19.36744670686767
11731,20002,-120.0,-27.64021873474121,-102.81025695800781,17.832395344722165
11732,20003,-120.0,-25.798376083374023,-99.71138763427734,19.355088369748696
11733,20006,-120.0,-22.80830192565918,-99.55083465576172,20.217901716169447
11734,20018,-120.0,-20.523193359375,-90.32979583740234,19.54533398451933
11735,20019,-120.0,-29.021278381347656,-82.2835464477539,24.33712502118677
11736,20022,-120.0,-25.322084426879883,-86.80768585205078,19.036321355811335
11737,20033,-120.0,-23.228872299194336,-92.43728637695312,22.33571957418172
11738,20038,-120.0,-26.641117095947266,-79.97702026367188,23.07105855126247
11739,20041,-120.0,-22.23818588256836,-84.0897445678711,20.87577334130777
11740,20042,-120.0,-22.5306339263916,-79.94359588623047,22.65938555888597
11741,20043,-120.0,-26.0941219329834,-90.33119201660156,20.576083534605093
11742,20044,-120.0,-28.011856079101562,-61.48615646362305,18.85892999941026
11743,20045,-120.0,-27.622058868408203,-92.78289794921875,22.829001950986054
11744,20046,-120.0,-23.79916000366211,-87.30390930175781,22.784129940562522
11745,20047,-120.0,-22.028825759887695,-70.01445770263672,20.3136312785936
11746,20048,-120.0,-19.224185943603516,-96.67242431640625,18.556050114440016
11747,20049,-120.0,-19.141151428222656,-102.30287170410156,19.63806106474905
11748,20050,-120.0,-25.648630142211914,-78.57183074951172,24.243810119318344
11749,20051,-120.0,-25.660808563232422,-79.2884521484375,22.94738589755378
11750,20052,-120.0,-28.085617065429688,-97.84698486328125,21.24194183151431
11751,20053,-120.0,-24.78618621826172,-96.6332778930664,21.263269208464642
11752,20054,-120.0,-24.628259658813477,-72.55358123779297,21.30868003820751
11753,20056,-120.0,-30.985301971435547,-112.5584716796875,17.977777963037624
11754,20057,-120.0,-21.898075103759766,-86.92962646484375,18.340553850070716
11755,20058,-120.0,-17.53229331970215,-87.91632843017578,20.674319583347234
11756,20059,-120.0,-21.519184112548828,-69.63212585449219,22.59469885304439
11757,20060,-120.0,-20.315265655517578,-84.80365753173828,24.857518786765002
11758,20061,-120.0,-31.155920028686523,-100.4715347290039,22.792045892307062
11759,20062,-120.0,-23.105249404907227,-70.63463592529297,23.453299362276567
11760,20063,-120.0,-23.21099281311035,-71.52352905273438,22.053535520525458
11761,20064,-120.0,-26.655424118041992,-84.92811584472656,24.244263275212397
11762,20065,-120.0,-24.27136993408203,-68.51163482666016,24.56449777180983
11763,20081,-120.0,-27.320051193237305,-75.62972259521484,27.614799445904
11764,20088,-120.0,-26.101255416870117,-94.89852142333984,24.76498791570155
11765,20095,-120.0,-26.844289779663086,-99.09681701660156,22.152213219836735
11766,20096,-113.06343841552734,-32.9449348449707,-57.750736236572266,11.717447193206631
11767,20098,-120.0,-23.89152717590332,-105.6933822631836,17.74829695147493
11768,20099,-120.0,-23.428020477294922,-100.11971282958984,20.08974918860207
11769,20100,-120.0,-19.43278694152832,-116.62439727783203,9.460976207600421
11770,20103,-120.0,-27.052635192871094,-85.7829818725586,18.932479545434116
11771,20104,-120.0,-20.100175857543945,-68.72956848144531,24.6257509998109
11772,20105,-120.0,-24.346731185913086,-102.94522094726562,21.42991107931126
11773,20106,-120.0,-24.638025283813477,-113.73191833496094,13.268984455727127
11774,20107,-120.0,-26.42717742919922,-96.69613647460938,19.650199504742233
11775,20109,-120.0,-22.943294525146484,-101.3801040649414,19.262969961009386
11776,20110,-120.0,-22.80830192565918,-99.55083465576172,20.217901716169447
11777,20111,-120.0,-30.232921600341797,-105.87348937988281,17.57947998249886
11778,20113,-120.0,-25.0814151763916,-99.26016998291016,17.85916054797973
11779,20114,-120.0,-19.31538200378418,-91.98129272460938,22.797848195042853
11780,20116,-120.0,-23.52785873413086,-79.8213119506836,20.84656895644603
11781,20117,-120.0,-25.387022018432617,-94.18029022216797,22.061137473419038
11782,20118,-120.0,-22.00445556640625,-61.63071060180664,16.3260913805364
11783,20119,-120.0,-31.453886032104492,-96.96331024169922,17.73015333837651
11784,20120,-120.0,-23.325632095336914,-85.0528335571289,21.185806791902642
11785,20121,-120.0,-26.646947860717773,-97.1353759765625,19.82431457797036
11786,20123,-120.0,-28.584482192993164,-84.43388366699219,18.65958588135524
11787,20124,-120.0,-19.39402961730957,-104.98249816894531,20.299945789884898
11788,20125,-120.0,-23.42947769165039,-77.13001251220703,19.217353385484124
11789,20127,-120.0,-20.673358917236328,-81.66156005859375,25.696555961475653
11790,20128,-120.0,-29.0866641998291,-104.25999450683594,18.5708030343816
11791,20130,-120.0,-27.26618003845215,-100.85191345214844,19.697230668195306
11792,20132,-120.0,-37.18385314941406,-92.15474700927734,20.850035947773268
11793,20133,-120.0,-25.550920486450195,-99.70265197753906,19.925079399151713
11794,20134,-120.0,-28.85140609741211,-113.52454376220703,13.281356846996681
11795,20135,-120.0,-23.932161331176758,-101.43983459472656,18.107804343017406
11796,20137,-120.0,-22.261064529418945,-111.07767486572266,13.971818079242698
11797,20138,-120.0,-27.071352005004883,-92.79664611816406,22.382567761532844
11798,20142,-120.0,-27.05061912536621,-82.30140686035156,18.579384057683146
11799,20145,-120.0,-23.89400863647461,-98.6926040649414,19.12486037658388
11800,20146,-120.0,-20.46027183532715,-108.59317779541016,16.31887540794641
11801,20149,-120.0,-24.01792335510254,-95.65119934082031,19.401775538413197
11802,20150,-120.0,-18.672407150268555,-94.7019271850586,21.11020408600387
11803,20152,-120.0,-27.68645477294922,-96.36779022216797,19.94308766478924
11804,20155,-120.0,-21.596446990966797,-101.40552520751953,20.03974551102095
11805,20156,-120.0,-25.49367904663086,-99.71466064453125,18.250628734888835
11806,20157,-120.0,-27.16836166381836,-97.47940826416016,19.950445964675904
11807,20159,-120.0,-23.39236068725586,-88.94764709472656,19.821645845967705
11808,20160,-120.0,-18.242380142211914,-101.17911529541016,19.069057049775118
11809,20161,-120.0,-25.224733352661133,-104.3705825805664,18.380314687664576
11810,20194,-120.0,-23.520122528076172,-76.98055267333984,24.88144864786627
11811,20195,-120.0,-22.212827682495117,-78.7492446899414,23.313671583747674
11812,20196,-120.0,-22.244903564453125,-70.22667694091797,22.80063368602669
11813,20197,-120.0,-20.172426223754883,-93.82177734375,20.742763498358364
11814,20198,-120.0,-24.460586547851562,-72.90814208984375,25.81516235513298
11815,20199,-120.0,-23.805217742919922,-74.55757141113281,23.971687146881607
11816,20200,-120.0,-23.15128517150879,-94.40586853027344,21.021021176404066
11817,20201,-120.0,-25.479124069213867,-73.3792953491211,27.052570168735816
11818,20202,-120.0,-24.935178756713867,-80.51956939697266,26.017192144990876
11819,20203,-120.0,-24.697092056274414,-80.31074523925781,26.391807949730705
11820,20204,-120.0,-29.774370193481445,-108.54378509521484,19.581222788392758
11821,20205,-120.0,-25.154617309570312,-69.79356384277344,28.92185495170834
11822,20206,-120.0,-27.417659759521484,-92.18255615234375,21.619163828161955
11823,20207,-120.0,-21.63103485107422,-87.82451629638672,21.341073221607203
11824,20208,-120.0,-27.275848388671875,-79.20413208007812,24.19122806177311
11825,20209,-120.0,-33.01245880126953,-96.64824676513672,21.593120383594183
11826,20210,-120.0,-26.176061630249023,-114.5391845703125,12.644322480513178
11827,20211,-120.0,-41.89519500732422,-113.99110412597656,13.03591769483393
11828,20212,-120.0,-27.614864349365234,-114.36292266845703,12.931590919185926
11829,20214,-120.0,-31.90072250366211,-79.48178100585938,21.63242666796589
11830,20215,-120.0,-30.71356964111328,-90.14539337158203,20.307231888964765
11831,20216,-120.0,-33.19227600097656,-86.25146484375,22.84049545044667
11832,20217,-120.0,-32.048946380615234,-86.9670639038086,23.42454589924717
11833,20218,-120.0,-18.795427322387695,-77.81116485595703,21.590287235923647
11834,20219,-120.0,-18.43401527404785,-85.49783325195312,23.30724220199593
11835,20220,-120.0,-24.711809158325195,-86.86367797851562,23.96025099888746
11836,20221,-120.0,-25.311309814453125,-104.4835205078125,20.76883366740407
11837,20222,-120.0,-27.644023895263672,-77.57440948486328,24.671685747770027
11838,20223,-120.0,-24.24703598022461,-96.12962341308594,21.58855776600224
11839,20224,-120.0,-24.404727935791016,-75.79631042480469,20.873787302209692
11840,20225,-120.0,-23.62397003173828,-76.64237976074219,23.62872898604776
11841,20227,-120.0,-28.0764102935791,-97.49043273925781,20.21532721342158
11842,20230,-120.0,-28.684825897216797,-102.7329330444336,20.179317741240737
11843,20232,-120.0,-30.936315536499023,-95.2833480834961,21.875085797822813
11844,20234,-120.0,-30.600025177001953,-87.1414566040039,19.27053094850034
11845,20235,-120.0,-25.000154495239258,-86.92567443847656,21.023488305865776
11846,20236,-120.0,-26.27556800842285,-100.10968780517578,18.801223974763417
11847,20237,-120.0,-25.069686889648438,-99.47811889648438,18.737158688623424
11848,20238,-120.0,-21.537378311157227,-97.53813171386719,21.81823060579336
11849,20240,-120.0,-24.06873321533203,-88.61869049072266,20.472127434856016
11850,20247,-120.0,-21.11994743347168,-92.8431167602539,22.36595746814334
11851,20248,-120.0,-34.63258361816406,-87.66622924804688,22.344901358010482
11852,20250,-120.0,-28.955585479736328,-107.63309478759766,17.589760038247395
11853,20255,-120.0,-25.744186401367188,-91.62132263183594,22.447776035184003
11854,20258,-120.0,-24.64020538330078,-89.71643829345703,23.653871041213847
11855,20263,-120.0,-25.856258392333984,-89.89615631103516,21.30508284836699
11856,20276,-120.0,-27.481708526611328,-93.03466033935547,22.916069476120356
11857,20277,-120.0,-24.246063232421875,-92.57997131347656,22.9740786229659
11858,20282,-120.0,-26.307964324951172,-90.72901153564453,23.36182966826911
11859,20287,-120.0,-34.2075309753418,-98.3785171508789,21.097934336137108
11860,20289,-120.0,-25.986268997192383,-99.2851791381836,21.942113842182145
11861,20299,-120.0,-29.04909324645996,-81.80558013916016,26.134622508319186
11862,20309,-120.0,-26.85197639465332,-81.71940612792969,17.357867459574077
11863,20321,-120.0,-28.055265426635742,-82.4779281616211,23.286665687215184
11864,20322,-120.0,-30.44111442565918,-95.91499328613281,18.06402898210713
11865,20323,-120.0,-26.002683639526367,-91.58966064453125,22.986948041735282
11866,20324,-120.0,-23.318758010864258,-88.63389587402344,20.492375886715084
11867,20325,-120.0,-22.591142654418945,-82.05323028564453,19.86707382979672
11868,20344,-120.0,-23.271657943725586,-85.47245788574219,17.715692596118174
11869,20345,-120.0,-32.72722625732422,-87.15714263916016,17.399780166815777
11870,20346,-120.0,-31.3056583404541,-79.62382507324219,22.46524686920959
11871,20349,-120.0,-26.602087020874023,-89.7055435180664,22.3043002921732
11872,20352,-120.0,-31.594696044921875,-108.06519317626953,15.492225419929639
11873,20354,-120.0,-30.215425491333008,-104.93576049804688,18.230870921078225
11874,20357,-120.0,-24.758169174194336,-110.30787658691406,15.291601750844983
11875,20362,-120.0,-29.807920455932617,-92.5538558959961,24.16460176612942
11876,20363,-120.0,-37.562007904052734,-103.02002716064453,17.92992408612973
11877,20364,-120.0,-25.26616859436035,-97.5681381225586,20.890157530297014
11878,20368,-120.0,-26.04854393005371,-81.73430633544922,19.615872149500436
11879,20370,-120.0,-18.501541137695312,-86.17662048339844,18.814371111008054
11880,20371,-120.0,-26.173799514770508,-90.87629699707031,22.605322611092337
11881,20372,-120.0,-25.225120544433594,-94.70782470703125,23.001872110884122
11882,20375,-120.0,-15.56454086303711,-92.5345687866211,22.75950742486876
11883,20376,-120.0,-22.764232635498047,-80.7322769165039,20.00267468687391
11884,20377,-120.0,-15.942511558532715,-111.0641098022461,13.812129917624151
11885,20379,-120.0,-31.514808654785156,-107.19290161132812,17.52022147121407
11886,20382,-120.0,-24.659809112548828,-98.59895324707031,22.816240061563057
11887,20383,-120.0,-24.369287490844727,-90.20113372802734,22.573028052500717
11888,20385,-120.0,-27.35318946838379,-98.80402374267578,22.115909756450645
11889,20435,-120.0,-28.229965209960938,-86.67977905273438,22.335422399184665
11890,20450,-120.0,-26.575660705566406,-91.12273406982422,23.091211326548976
11891,20451,-120.0,-26.823436737060547,-91.43296813964844,22.47034313936441
11892,20452,-120.0,-29.022125244140625,-82.85126495361328,21.194799915475286
11893,20453,-120.0,-27.953432083129883,-88.21649932861328,21.54801299455873
11894,20454,-120.0,-30.00566291809082,-78.16348266601562,22.318262889356724
11895,20455,-120.0,-27.36528205871582,-88.74413299560547,22.724444781446255
11896,20456,-120.0,-29.468936920166016,-91.63651275634766,20.852633068948467
11897,20457,-120.0,-29.479228973388672,-90.1280517578125,21.323416948312072
11898,20458,-120.0,-26.795122146606445,-95.60575866699219,20.61850483665629
11899,20459,-120.0,-29.077796936035156,-79.50344848632812,22.961906399683205
11900,20460,-120.0,-30.635906219482422,-83.83846282958984,22.128823160148507
11901,20461,-120.0,-25.884864807128906,-95.85214233398438,23.17671977125902
11902,20462,-120.0,-25.045557022094727,-75.49319458007812,25.95238301355063
11903,20463,-120.0,-25.906036376953125,-90.53011322021484,23.337931733921657
11904,20464,-120.0,-25.128887176513672,-79.22562408447266,24.786486924976504
11905,20465,-120.0,-31.384429931640625,-94.48143768310547,20.16916525418891
11906,20466,-120.0,-30.80631446838379,-85.78761291503906,20.575169147523884
11907,20467,-120.0,-26.645580291748047,-96.24412536621094,20.160811317709445
11908,20468,-120.0,-26.208206176757812,-102.61922454833984,18.766027492301
11909,20469,-120.0,-23.09453773498535,-84.01403045654297,24.90451001607189
11910,20470,-120.0,-27.6614933013916,-92.87296295166016,20.44651702842687
11911,20472,-120.0,-27.40161895751953,-95.78389739990234,19.10655849159074
11912,20473,-120.0,-26.66806411743164,-103.13832092285156,19.7315201072342
11913,20474,-120.0,-27.30734634399414,-96.77519226074219,19.535051973701897
11914,20475,-120.0,-24.8533992767334,-100.3870849609375,19.712458602871482
11915,20476,-120.0,-22.638093948364258,-93.97450256347656,21.580696013560072
11916,20477,-120.0,-26.86699104309082,-98.92906188964844,18.84786471711136
11917,20478,-120.0,-26.426944732666016,-94.34270477294922,19.747794885303808
11918,20479,-120.0,-29.64204978942871,-118.82245635986328,6.813379353456795
11919,20480,-120.0,-28.850502014160156,-103.98686981201172,18.670470168124535
11920,20481,-120.0,-28.953792572021484,-118.6314926147461,7.494806653277957
11921,20503,-120.0,-20.724193572998047,-96.34559631347656,18.593223961834102
11922,20505,-120.0,-33.9933967590332,-93.4444351196289,18.851691196980926
11923,20506,-120.0,-26.13528060913086,-101.21700286865234,17.367475677995962
11924,20507,-120.0,-27.530324935913086,-103.94700622558594,16.488915621680714
11925,20508,-120.0,-27.626667022705078,-88.47674560546875,21.112147648221686
11926,20514,-120.0,-19.828147888183594,-97.6344985961914,20.873568731341347
11927,20515,-120.0,-30.20667839050293,-104.65583801269531,18.28810218137695
11928,20519,-120.0,-24.812911987304688,-102.43085479736328,20.181747892540102
11929,20523,-120.0,-31.497615814208984,-103.14051818847656,20.081498227097544
11930,20529,-120.0,-28.844318389892578,-84.32374572753906,25.695924143297997
11931,20530,-120.0,-30.730915069580078,-99.24345397949219,19.358815379825188
11932,20532,-120.0,-33.03804016113281,-108.91476440429688,16.90944112674189
11933,20534,-120.0,-32.070396423339844,-94.4065170288086,24.241710386458657
11934,20546,-120.0,-21.48433494567871,-90.6109848022461,21.778371962834193
11935,20547,-120.0,-20.745153427124023,-100.7767333984375,19.36662337823036
11936,20549,-120.0,-24.54547691345215,-77.22096252441406,20.842922760477204
11937,20550,-120.0,-25.095224380493164,-99.44102478027344,18.21380621441895
11938,20554,-120.0,-20.221527099609375,-92.72633361816406,23.15909912043887
11939,20556,-120.0,-23.801345825195312,-90.89827728271484,19.794212589814762
11940,20560,-120.0,-30.452014923095703,-81.79415893554688,21.860313149989985
11941,20561,-120.0,-32.51835632324219,-99.45103454589844,19.135587666231505
11942,20562,-120.0,-22.871990203857422,-90.91970825195312,20.587111565191854
11943,20563,-120.0,-20.948246002197266,-89.7786636352539,20.37325499381404
11944,20564,-120.0,-25.52379608154297,-110.05303192138672,14.971196812839949
11945,20565,-120.0,-28.050090789794922,-95.46234893798828,13.912753592456601
11946,20566,-120.0,-31.590957641601562,-98.25792694091797,19.19134622102865
11947,20567,-120.0,-26.71570587158203,-97.81536865234375,20.02710260789582
11948,20568,-120.0,-29.237382888793945,-94.31928253173828,19.419372544685807
11949,20569,-120.0,-27.074935913085938,-106.24490356445312,17.248194503281987
11950,20570,-120.0,-33.29817199707031,-109.7900390625,15.847157489994705
11951,20572,-120.0,-29.50054359436035,-89.46490478515625,24.943352569419048
11952,20573,-120.0,-23.186790466308594,-95.5029067993164,20.867688389018365
11953,20574,-120.0,-23.166379928588867,-91.520263671875,20.6635049842088
11954,20575,-120.0,-24.424428939819336,-90.16033172607422,22.57844736469695
11955,20578,-120.0,-17.038206100463867,-83.8479995727539,24.58936686640437
11956,20579,-120.0,-23.530315399169922,-100.29706573486328,19.478473225318588
11957,20580,-120.0,-29.70329475402832,-101.43630981445312,20.755884278385597
11958,20581,-120.0,-18.763933181762695,-99.559326171875,21.45568610099554
11959,20582,-120.0,-32.59851837158203,-101.66409301757812,20.652742350631367
11960,20584,-120.0,-22.97179412841797,-92.86439514160156,19.935186269792617
11961,20585,-120.0,-20.75580406188965,-82.30472564697266,22.0051818293726
11962,20586,-120.0,-26.587915420532227,-111.1594467163086,12.595679350700543
11963,20587,-120.0,-23.816308975219727,-86.50140380859375,21.505818843760053
11964,20588,-120.0,-23.356281280517578,-89.87379455566406,19.456043487148875
11965,20589,-120.0,-33.519569396972656,-98.6742935180664,20.333104783738374
11966,20591,-120.0,-23.024337768554688,-68.1523208618164,22.850472730425214
11967,20592,-120.0,-27.506881713867188,-90.37071228027344,20.876573697465375
11968,20593,-120.0,-28.62900161743164,-84.39730834960938,23.75936544373739
11969,20594,-120.0,-26.908950805664062,-112.99453735351562,13.359179114974713
11970,20595,-120.0,-27.206953048706055,-103.29541778564453,18.13256677989478
11971,20596,-120.0,-32.37380599975586,-112.05160522460938,14.588177092723816
11972,20597,-120.0,-30.184534072875977,-109.81867980957031,15.857598807556151
11973,20598,-120.0,-27.20943832397461,-102.35063171386719,18.336003242053
11974,20599,-120.0,-26.055469512939453,-99.6485366821289,16.287411861810643
11975,20600,-120.0,-22.11005973815918,-106.60173034667969,16.604157885362063
11976,20601,-120.0,-44.132328033447266,-114.9797134399414,10.569604775249662
11977,20602,-120.0,-26.4488525390625,-108.44131469726562,15.942275823961447
11978,20604,-120.0,-47.402923583984375,-110.62036895751953,14.469104869601956
11979,20606,-120.0,-39.69209289550781,-109.07476806640625,15.248499061639231
11980,20608,-120.0,-33.2288703918457,-108.82862854003906,15.948692550406218
11981,20647,-120.0,-23.171833038330078,-88.26505279541016,24.460241326726905
11982,20648,-120.0,-29.5981388092041,-100.76145935058594,20.461006854836636
11983,20649,-120.0,-26.06584930419922,-71.3168716430664,27.2770279701219
11984,20650,-120.0,-21.29387855529785,-112.1969223022461,17.373809993252504
11985,20651,-120.0,-25.9414119720459,-52.458839416503906,11.803662420333916
11986,20652,-120.0,-25.044570922851562,-83.5930404663086,22.533050676788847
11987,20654,-120.0,-28.352272033691406,-102.48941802978516,19.974223501607952
11988,20657,-120.0,-29.03314781188965,-113.01097869873047,15.673437130053081
11989,20664,-120.0,-29.103031158447266,-56.45748519897461,15.226293930417498
11990,20665,-120.0,-25.49135971069336,-75.34751892089844,22.44686855574702
11991,20667,-120.0,-32.94396209716797,-117.04495239257812,10.758194040528915
11992,20668,-120.0,-28.511648178100586,-108.79987335205078,17.230302704793903
11993,20669,-120.0,-26.660743713378906,-117.49626922607422,10.351984808602603
11994,20670,-120.0,-18.928577423095703,-96.68797302246094,21.842447179272217
11995,20672,-120.0,-26.275224685668945,-83.38111877441406,25.6536234952784
11996,20673,-120.0,-22.68316650390625,-67.86090087890625,25.769690827249583
11997,20674,-120.0,-36.782249450683594,-100.96492767333984,21.136970333815064
11998,20675,-120.0,-27.46976089477539,-104.1520767211914,16.43796692391723
11999,20676,-120.0,-26.7073917388916,-105.21502685546875,16.14957229473073
12000,20677,-120.0,-26.502864837646484,-106.0829086303711,15.58202684334984
12001,20678,-120.0,-28.077159881591797,-96.61299133300781,18.07293167626658
12002,20679,-120.0,-21.555700302124023,-99.77011108398438,18.075361378540784
12003,20680,-120.0,-22.76881980895996,-104.02972412109375,19.119261834487833
12004,20681,-120.0,-29.97246551513672,-99.09736633300781,18.75304255913182
12005,20682,-120.0,-16.86111068725586,-95.01374816894531,19.060094462718027
12006,20683,-120.0,-27.550661087036133,-84.80261993408203,23.111424435830973
12007,20684,-120.0,-26.651195526123047,-85.9471435546875,21.08778489151621
12008,20685,-120.0,-22.404630661010742,-107.31401062011719,16.041207654586923
12009,20686,-120.0,-25.7583065032959,-81.6138687133789,21.358236242047088
12010,20687,-120.0,-24.777786254882812,-86.6244888305664,20.877768692701274
12011,20688,-120.0,-25.781044006347656,-78.21388244628906,21.937584162276234
12012,20689,-120.0,-29.05099105834961,-78.21678924560547,20.99464275509499
12013,20690,-120.0,-24.58080291748047,-93.82939147949219,21.75483597234403
12014,20691,-120.0,-26.367712020874023,-92.9525146484375,21.781076263654306
12015,20692,-120.0,-26.62537384033203,-97.63764190673828,20.303328758885975
12016,20693,-120.0,-24.580787658691406,-93.17329406738281,22.077870663786285
12017,20694,-120.0,-27.177505493164062,-87.23030090332031,21.73731712540779
12018,20697,-120.0,-27.450239181518555,-95.45978546142578,21.209887174731595
12019,20698,-120.0,-26.021038055419922,-85.82002258300781,20.031425963296943
12020,20699,-120.0,-26.770524978637695,-77.035400390625,18.13007573056698
12021,20700,-120.0,-28.203773498535156,-96.47608947753906,21.105568159237475
12022,20701,-120.0,-38.81393051147461,-114.36813354492188,12.777994576057003
12023,20702,-120.0,-25.986116409301758,-89.31312561035156,20.630192883209734
12024,20703,-120.0,-27.26385498046875,-91.81409454345703,22.836398547774834
12025,20704,-120.0,-24.587692260742188,-84.72722625732422,23.259167904324578
12026,20705,-120.0,-21.7537899017334,-81.0642318725586,21.871997561808342
12027,20738,-120.0,-24.716279983520508,-85.1151351928711,19.81310456614077
12028,20740,-120.0,-24.944059371948242,-96.66564178466797,21.063286741148538
12029,20742,-120.0,-22.493257522583008,-80.11080932617188,20.489309361120572
12030,20743,-120.0,-23.559276580810547,-88.5489273071289,21.21606823880598
12031,20745,-120.0,-24.145639419555664,-94.32833099365234,22.780131413295912
12032,20749,-120.0,-26.550722122192383,-97.0514907836914,21.435183030084048
12033,20750,-120.0,-24.58316993713379,-106.0421142578125,17.955591309598905
12034,20751,-120.0,-24.593965530395508,-100.62213134765625,20.661573131009334
12035,20753,-120.0,-34.0170783996582,-102.76361846923828,18.971838710638988
12036,20754,-120.0,-34.97505569458008,-110.068359375,17.31414104079289
12037,20755,-120.0,-25.558635711669922,-113.1875228881836,14.254507322384251
12038,20756,-120.0,-28.21493911743164,-98.42276763916016,20.90869126371443
12039,20757,-120.0,-19.525466918945312,-112.97772216796875,13.753928992987445
12040,20760,-120.0,-27.64069366455078,-106.67772674560547,16.857001758936292
12041,20761,-120.0,-29.15029525756836,-94.0794448852539,20.662852930099888
12042,20763,-120.0,-24.766122817993164,-97.87396240234375,19.17207954378458
12043,20764,-120.0,-30.779447555541992,-111.5661849975586,15.336349909285424
12044,20767,-120.0,-22.60219955444336,-106.16907501220703,19.792269128028956
12045,20769,-120.0,-26.397415161132812,-101.36911010742188,17.484169039224813
12046,20770,-120.0,-24.90085220336914,-98.79474639892578,21.758835674999723
12047,20775,-120.0,-28.9439754486084,-97.34761810302734,20.864551236271907
12048,20789,-120.0,-23.104551315307617,-101.3051528930664,19.236742879482694
12049,20790,-120.0,-19.40631103515625,-105.2527847290039,19.784951488945378
12050,20791,-120.0,-21.287025451660156,-111.5335464477539,15.18941482592092
12051,20798,-120.0,-20.759613037109375,-78.4445571899414,21.933800714183835
12052,20801,-120.0,-24.841196060180664,-116.20309448242188,10.577223047657752
12053,20802,-120.0,-34.612979888916016,-69.17194366455078,26.694280187458933
12054,20804,-120.0,-45.11878204345703,-86.25369262695312,15.273364070315814
12055,20805,-120.0,-39.75440216064453,-115.32972717285156,8.783984644252786
12056,20807,-120.0,-40.0440788269043,-119.02320098876953,5.512960249529342
12057,20808,-120.0,-40.27732849121094,-67.38803100585938,11.959056943118467
12058,20809,-120.0,-29.55658721923828,-61.96240234375,15.371709704145328
12059,20810,-116.81481170654297,-28.956531524658203,-61.037742614746094,11.272316055404483
12060,20811,-120.0,-45.63933563232422,-76.58476257324219,13.364427612697787
12061,20812,-120.0,-30.794933319091797,-92.43293762207031,21.95174456291501
12062,20813,-120.0,-32.59608459472656,-75.71515655517578,17.442187919913998
12063,20814,-120.0,-34.54168701171875,-73.7446060180664,17.379796086597757
12064,20815,-120.0,-31.508607864379883,-66.6932373046875,19.534012304663626
12065,20817,-120.0,-34.159629821777344,-68.70966339111328,14.430435103467623
12066,20818,-120.0,-26.8873291015625,-88.26127624511719,23.37744127876675
12067,20819,-120.0,-24.856176376342773,-83.2238998413086,27.86431597905229
12068,20820,-120.0,-33.594661712646484,-87.48171997070312,23.561871831397834
12069,20824,-120.0,-27.400062561035156,-70.70406341552734,29.297676030715838
12070,20825,-120.0,-34.83085250854492,-83.65018463134766,21.301386914298707
12071,20826,-120.0,-23.71967124938965,-90.08242797851562,23.415818096094252
12072,20827,-120.0,-31.044836044311523,-68.10555267333984,28.923762642681126
12073,20828,-120.0,-23.74044418334961,-89.9388427734375,20.5371590621427
12074,20830,-120.0,-44.02735900878906,-113.76265716552734,13.651611657767452
12075,20831,-120.0,-21.141908645629883,-87.75659942626953,23.662876022583482
12076,20832,-120.0,-40.74213409423828,-107.00405883789062,18.911419424992104
12077,20841,-120.0,-22.639780044555664,-98.97262573242188,18.375700022539533
12078,20844,-120.0,-32.39467239379883,-101.9055404663086,19.855439931490988
12079,20845,-120.0,-25.906147003173828,-85.03236389160156,22.88034645511842
12080,20846,-120.0,-22.460479736328125,-91.73287200927734,19.93514493707305
12081,20851,-120.0,-23.134794235229492,-83.59166717529297,20.309068219717147
12082,20852,-120.0,-25.37621307373047,-101.24268341064453,22.464553377426974
12083,20853,-120.0,-18.398496627807617,-104.13157653808594,18.65348204969048
12084,20855,-120.0,-29.940793991088867,-106.54983520507812,15.959942742343006
12085,20858,-120.0,-19.12358856201172,-87.89037322998047,24.42968250319744
12086,20859,-120.0,-25.195825576782227,-80.54747009277344,18.325380762159487
12087,20860,-120.0,-25.197917938232422,-79.99925231933594,19.142342875716242
12088,20862,-120.0,-18.856521606445312,-93.71627807617188,22.906246003154493
12089,20927,-120.0,-25.896926879882812,-111.62602996826172,13.762994348169093
12090,20928,-120.0,-28.21866226196289,-110.55795288085938,14.942097614723632
12091,20929,-120.0,-29.2464542388916,-112.85455322265625,14.765992368941832
12092,20930,-120.0,-28.911466598510742,-118.25250244140625,8.434875984478678
12093,20931,-120.0,-25.618473052978516,-113.1179428100586,14.228775011577003
12094,20932,-120.0,-29.591373443603516,-65.69210052490234,26.94789804389899
12095,20933,-120.0,-26.438539505004883,-74.70894622802734,25.317840389578798
12096,20934,-120.0,-21.569271087646484,-86.18690490722656,25.301461231116427
12097,20935,-120.0,-29.04703140258789,-105.7120361328125,18.758292437112978
12098,20936,-120.0,-28.115121841430664,-107.81327819824219,14.731746952962938
12099,20937,-120.0,-29.301393508911133,-91.27877807617188,22.58796349763969
12100,20938,-120.0,-30.104045867919922,-97.85539245605469,20.70471618295689
12101,20939,-120.0,-32.26386642456055,-86.87174987792969,25.26425282297351
12102,20940,-120.0,-27.083711624145508,-89.26303100585938,22.6444594859351
12103,20941,-120.0,-25.1206111907959,-101.00821685791016,19.54975841792473
12104,20942,-120.0,-25.120630264282227,-102.04007720947266,18.67267094276335
12105,20943,-120.0,-26.15177345275879,-117.5291748046875,8.434397487320663
12106,20944,-120.0,-28.33319091796875,-117.58369445800781,9.389847861328038
